title,artist,source,sourceAlias,collection,bvid,page,pubdateFormatted,link,auditReasons,pendingTitleReasons
Take a shot,水樹奈々,azki.js,AZKi,AZKi 2026年07月08日22点场 新衣装で歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEtV,2,2024-10-06 01:12:06,https://www.bilibili.com/video/BV1D81dYfEtV?p=2,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
First Good-Bye,涼宮ハルヒ(CV.平野綾),azki.js,AZKi,AZKi 2026年07月08日22点场 新衣装で歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEtV,3,2024-10-06 01:12:06,https://www.bilibili.com/video/BV1D81dYfEtV?p=3,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
ロストシンフォニー,新谷良子,azki.js,AZKi,AZKi 2026年07月08日22点场 新衣装で歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEtV,4,2024-10-06 01:12:06,https://www.bilibili.com/video/BV1D81dYfEtV?p=4,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
消せない罪,北出菜奈,azki.js,AZKi,AZKi 2026年07月08日22点场 新衣装で歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEtV,5,2024-10-06 01:12:06,https://www.bilibili.com/video/BV1D81dYfEtV?p=5,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
ebullient future(English),ELISA,azki.js,AZKi,AZKi 2026年07月08日22点场 新衣装で歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEtV,6,2024-10-06 01:12:06,https://www.bilibili.com/video/BV1D81dYfEtV?p=6,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
futuristic imagination,school food punishment,azki.js,AZKi,AZKi 2026年07月08日22点场 新衣装で歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEtV,7,2024-10-06 01:12:06,https://www.bilibili.com/video/BV1D81dYfEtV?p=7,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
有心論,RADWIMPS,azki.js,AZKi,AZKi 2026年07月08日22点场 新衣装で歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEtV,9,2024-10-06 01:12:06,https://www.bilibili.com/video/BV1D81dYfEtV?p=9,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
Paradise Lost,茅原実里,azki.js,AZKi,AZKi 2026年07月08日22点场 新衣装で歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEtV,10,2024-10-06 01:12:06,https://www.bilibili.com/video/BV1D81dYfEtV?p=10,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
ray,BUMP OF CHICKEN,azki.js,AZKi,AZKi 2026年02月04日22点场 超かぐや姫！が良すぎたので、ボカロ縛りで歌うよおおおおお！！！！！Singing Stream,BV1Sa1dYtEsj,9,2024-10-06 01:11:25,https://www.bilibili.com/video/BV1Sa1dYtEsj?p=9,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
春よ、来い,松任谷由実,azki.js,AZKi,AZKi 2026年03月16日22点场 春に聴きたい曲！歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEk4,1,2024-10-06 01:11:10,https://www.bilibili.com/video/BV1D81dYfEk4?p=1,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
3月9日,レミオロメン,azki.js,AZKi,AZKi 2026年03月16日22点场 春に聴きたい曲！歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEk4,2,2024-10-06 01:11:10,https://www.bilibili.com/video/BV1D81dYfEk4?p=2,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
春泥棒,ヨルシカ,azki.js,AZKi,AZKi 2026年03月16日22点场 春に聴きたい曲！歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEk4,3,2024-10-06 01:11:10,https://www.bilibili.com/video/BV1D81dYfEk4?p=3,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
CLEAR,坂本真綾,azki.js,AZKi,AZKi 2026年03月16日22点场 春に聴きたい曲！歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEk4,4,2024-10-06 01:11:10,https://www.bilibili.com/video/BV1D81dYfEk4?p=4,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
覚えてていいよ,KOTOKO,azki.js,AZKi,AZKi 2026年03月16日22点场 春に聴きたい曲！歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEk4,5,2024-10-06 01:11:10,https://www.bilibili.com/video/BV1D81dYfEk4?p=5,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
キライチューン,FREENOTE,azki.js,AZKi,AZKi 2026年03月16日22点场 春に聴きたい曲！歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEk4,6,2024-10-06 01:11:10,https://www.bilibili.com/video/BV1D81dYfEk4?p=6,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
ホウキ雲,RYTHEM,azki.js,AZKi,AZKi 2026年03月16日22点场 春に聴きたい曲！歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEk4,7,2024-10-06 01:11:10,https://www.bilibili.com/video/BV1D81dYfEk4?p=7,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
ODD＆ENDS,ryo(supercell),azki.js,AZKi,AZKi 2026年03月16日22点场 春に聴きたい曲！歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEk4,8,2024-10-06 01:11:10,https://www.bilibili.com/video/BV1D81dYfEk4?p=8,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
さよならメモリーズ,ryo(supercell),azki.js,AZKi,AZKi 2026年03月16日22点场 春に聴きたい曲！歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEk4,9,2024-10-06 01:11:10,https://www.bilibili.com/video/BV1D81dYfEk4?p=9,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
晴る,ヨルシカ,azki.js,AZKi,AZKi 2026年03月16日22点场 春に聴きたい曲！歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEk4,10,2024-10-06 01:11:10,https://www.bilibili.com/video/BV1D81dYfEk4?p=10,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
Sincerely,TRUE,azki.js,AZKi,AZKi 2026年03月16日22点场 春に聴きたい曲！歌う～～～！！！J-POP・アニソン・ボカロ Singing Stream,BV1D81dYfEk4,11,2024-10-06 01:11:10,https://www.bilibili.com/video/BV1D81dYfEk4?p=11,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
Astrogation,水樹奈々,azki.js,AZKi,AZKi 2025年02月28日21点场 のーぷらんで歌う～～～！！！アニソン・J-POP・ボカロ・声優ソング / Singing Stream,BV16m19YzE7R,1,2024-10-05 20:51:06,https://www.bilibili.com/video/BV16m19YzE7R?p=1,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
fancy baby doll,田村ゆかり,azki.js,AZKi,AZKi 2025年02月28日21点场 のーぷらんで歌う～～～！！！アニソン・J-POP・ボカロ・声優ソング / Singing Stream,BV16m19YzE7R,2,2024-10-05 20:51:06,https://www.bilibili.com/video/BV16m19YzE7R?p=2,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
なのです☆,羽入(堀江由衣),azki.js,AZKi,AZKi 2025年02月28日21点场 のーぷらんで歌う～～～！！！アニソン・J-POP・ボカロ・声優ソング / Singing Stream,BV16m19YzE7R,3,2024-10-05 20:51:06,https://www.bilibili.com/video/BV16m19YzE7R?p=3,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
ヘミソフィア,坂本真綾,azki.js,AZKi,AZKi 2025年02月28日21点场 のーぷらんで歌う～～～！！！アニソン・J-POP・ボカロ・声優ソング / Singing Stream,BV16m19YzE7R,4,2024-10-05 20:51:06,https://www.bilibili.com/video/BV16m19YzE7R?p=4,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
デート・ア・ライブ,sweet ARMS,azki.js,AZKi,AZKi 2025年02月28日21点场 のーぷらんで歌う～～～！！！アニソン・J-POP・ボカロ・声優ソング / Singing Stream,BV16m19YzE7R,5,2024-10-05 20:51:06,https://www.bilibili.com/video/BV16m19YzE7R?p=5,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
一度だけの恋なら,ワルキューレ,azki.js,AZKi,AZKi 2025年02月28日21点场 のーぷらんで歌う～～～！！！アニソン・J-POP・ボカロ・声優ソング / Singing Stream,BV16m19YzE7R,6,2024-10-05 20:51:06,https://www.bilibili.com/video/BV16m19YzE7R?p=6,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
愛・おぼえていますか,ワルキューレ,azki.js,AZKi,AZKi 2025年02月28日21点场 のーぷらんで歌う～～～！！！アニソン・J-POP・ボカロ・声優ソング / Singing Stream,BV16m19YzE7R,7,2024-10-05 20:51:06,https://www.bilibili.com/video/BV16m19YzE7R?p=7,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
藍二乗,ヨルシカ,azki.js,AZKi,AZKi 2025年02月28日21点场 のーぷらんで歌う～～～！！！アニソン・J-POP・ボカロ・声優ソング / Singing Stream,BV16m19YzE7R,9,2024-10-05 20:51:06,https://www.bilibili.com/video/BV16m19YzE7R?p=9,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
鯨,Buzy,azki.js,AZKi,AZKi 2025年02月28日21点场 のーぷらんで歌う～～～！！！アニソン・J-POP・ボカロ・声優ソング / Singing Stream,BV16m19YzE7R,10,2024-10-05 20:51:06,https://www.bilibili.com/video/BV16m19YzE7R?p=10,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
Avid,SawanoHiroyuki[nZk]:mizuki,azki.js,AZKi,AZKi 2025年11月28日23点场 深夜にしっとり歌います🌙アニソン・J-POP・ボカロ・声優ソング / SINGING STREAM,BV1fu19YvEa3,1,2024-10-05 14:37:17,https://www.bilibili.com/video/BV1fu19YvEa3?p=1,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
ninelie,Aimer with chelly(EGOIST),azki.js,AZKi,AZKi 2025年11月28日23点场 深夜にしっとり歌います🌙アニソン・J-POP・ボカロ・声優ソング / SINGING STREAM,BV1fu19YvEa3,2,2024-10-05 14:37:17,https://www.bilibili.com/video/BV1fu19YvEa3?p=2,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
Planetes,EGOIST,azki.js,AZKi,AZKi 2025年11月28日23点场 深夜にしっとり歌います🌙アニソン・J-POP・ボカロ・声優ソング / SINGING STREAM,BV1fu19YvEa3,3,2024-10-05 14:37:17,https://www.bilibili.com/video/BV1fu19YvEa3?p=3,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
innocent starter,水樹奈々,azki.js,AZKi,AZKi 2025年11月28日23点场 深夜にしっとり歌います🌙アニソン・J-POP・ボカロ・声優ソング / SINGING STREAM,BV1fu19YvEa3,4,2024-10-05 14:37:17,https://www.bilibili.com/video/BV1fu19YvEa3?p=4,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
ヘミソフィア,坂本真綾,azki.js,AZKi,AZKi 2025年11月28日23点场 深夜にしっとり歌います🌙アニソン・J-POP・ボカロ・声優ソング / SINGING STREAM,BV1fu19YvEa3,5,2024-10-05 14:37:17,https://www.bilibili.com/video/BV1fu19YvEa3?p=5,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
たった1つの想い,KOKIA,azki.js,AZKi,AZKi 2025年11月28日23点场 深夜にしっとり歌います🌙アニソン・J-POP・ボカロ・声優ソング / SINGING STREAM,BV1fu19YvEa3,6,2024-10-05 14:37:17,https://www.bilibili.com/video/BV1fu19YvEa3?p=6,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
人間ってそんなものね,KOKIA,azki.js,AZKi,AZKi 2025年11月28日23点场 深夜にしっとり歌います🌙アニソン・J-POP・ボカロ・声優ソング / SINGING STREAM,BV1fu19YvEa3,7,2024-10-05 14:37:17,https://www.bilibili.com/video/BV1fu19YvEa3?p=7,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
アルジャーノン,ヨルシカ,azki.js,AZKi,AZKi 2025年11月28日23点场 深夜にしっとり歌います🌙アニソン・J-POP・ボカロ・声優ソング / SINGING STREAM,BV1fu19YvEa3,9,2024-10-05 14:37:17,https://www.bilibili.com/video/BV1fu19YvEa3?p=9,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
fragile,Every Little Thing,azki.js,AZKi,AZKi 2025年11月28日23点场 深夜にしっとり歌います🌙アニソン・J-POP・ボカロ・声優ソング / SINGING STREAM,BV1fu19YvEa3,10,2024-10-05 14:37:17,https://www.bilibili.com/video/BV1fu19YvEa3?p=10,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
いのちの名前,木村弓,azki.js,AZKi,AZKi 2025年11月28日23点场 深夜にしっとり歌います🌙アニソン・J-POP・ボカロ・声優ソング / SINGING STREAM,BV1fu19YvEa3,11,2024-10-05 14:37:17,https://www.bilibili.com/video/BV1fu19YvEa3?p=11,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
アクアテラリウム,やなぎなぎ,azki.js,AZKi,AZKi 2025年10月04日22点场 しっとり歌います🎤アニソン・J-POP・ボカロ・声優ソング / SINGING STREAM,BV1Z319YPE2f,1,2024-10-05 14:33:19,https://www.bilibili.com/video/BV1Z319YPE2f?p=1,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
プライド～嘆きの旅,AKINO,azki.js,AZKi,AZKi 2025年10月04日22点场 しっとり歌います🎤アニソン・J-POP・ボカロ・声優ソング / SINGING STREAM,BV1Z319YPE2f,2,2024-10-05 14:33:19,https://www.bilibili.com/video/BV1Z319YPE2f?p=2,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
ウンディーネ,牧野由依,azki.js,AZKi,AZKi 2025年10月04日22点场 しっとり歌います🎤アニソン・J-POP・ボカロ・声優ソング / SINGING STREAM,BV1Z319YPE2f,3,2024-10-05 14:33:19,https://www.bilibili.com/video/BV1Z319YPE2f?p=3,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
悪魔の子,ヒグチアイ,azki.js,AZKi,AZKi 2025年10月04日22点场 しっとり歌います🎤アニソン・J-POP・ボカロ・声優ソング / SINGING STREAM,BV1Z319YPE2f,5,2024-10-05 14:33:19,https://www.bilibili.com/video/BV1Z319YPE2f?p=5,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
正しくなれない,ずっと真夜中でいいのに。,azki.js,AZKi,AZKi 2025年10月04日22点场 しっとり歌います🎤アニソン・J-POP・ボカロ・声優ソング / SINGING STREAM,BV1Z319YPE2f,6,2024-10-05 14:33:19,https://www.bilibili.com/video/BV1Z319YPE2f?p=6,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
斜陽,ヨルシカ,azki.js,AZKi,AZKi 2025年10月04日22点场 しっとり歌います🎤アニソン・J-POP・ボカロ・声優ソング / SINGING STREAM,BV1Z319YPE2f,7,2024-10-05 14:33:19,https://www.bilibili.com/video/BV1Z319YPE2f?p=7,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
Departures ～あなたにおくるアイの歌～,EGOIST,azki.js,AZKi,AZKi 2025年10月04日22点场 しっとり歌います🎤アニソン・J-POP・ボカロ・声優ソング / SINGING STREAM,BV1Z319YPE2f,8,2024-10-05 14:33:19,https://www.bilibili.com/video/BV1Z319YPE2f?p=8,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
青い夢,AZKi,azki.js,AZKi,AZKi 2025年10月04日22点场 しっとり歌います🎤アニソン・J-POP・ボカロ・声優ソング / SINGING STREAM,BV1Z319YPE2f,9,2024-10-05 14:33:19,https://www.bilibili.com/video/BV1Z319YPE2f?p=9,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
月光,鬼束ちひろ,azki.js,AZKi,AZKi 2025年10月04日22点场 しっとり歌います🎤アニソン・J-POP・ボカロ・声優ソング / SINGING STREAM,BV1Z319YPE2f,10,2024-10-05 14:33:19,https://www.bilibili.com/video/BV1Z319YPE2f?p=10,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
海色,AKINO from bless4,azki.js,AZKi,AZKi 2025年07月28日20点场 夏曲！夏に聴きたいアニソン・J-POP・ボカロ曲！SUMMER SINGING STREAM,BV1f319YNE8t,1,2024-10-05 14:32:42,https://www.bilibili.com/video/BV1f319YNE8t?p=1,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
High Free Spirits,TrySail,azki.js,AZKi,AZKi 2025年07月28日20点场 夏曲！夏に聴きたいアニソン・J-POP・ボカロ曲！SUMMER SINGING STREAM,BV1f319YNE8t,2,2024-10-05 14:32:42,https://www.bilibili.com/video/BV1f319YNE8t?p=2,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
花に亡霊,ヨルシカ,azki.js,AZKi,AZKi 2025年07月28日20点场 夏曲！夏に聴きたいアニソン・J-POP・ボカロ曲！SUMMER SINGING STREAM,BV1f319YNE8t,5,2024-10-05 14:32:42,https://www.bilibili.com/video/BV1f319YNE8t?p=5,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
海の幽霊,米津玄師,azki.js,AZKi,AZKi 2025年07月28日20点场 夏曲！夏に聴きたいアニソン・J-POP・ボカロ曲！SUMMER SINGING STREAM,BV1f319YNE8t,6,2024-10-05 14:32:42,https://www.bilibili.com/video/BV1f319YNE8t?p=6,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
アクアテラリウム,やなぎなぎ,azki.js,AZKi,AZKi 2025年07月28日20点场 夏曲！夏に聴きたいアニソン・J-POP・ボカロ曲！SUMMER SINGING STREAM,BV1f319YNE8t,7,2024-10-05 14:32:42,https://www.bilibili.com/video/BV1f319YNE8t?p=7,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
うたかた花火,supercell,azki.js,AZKi,AZKi 2025年07月28日20点场 夏曲！夏に聴きたいアニソン・J-POP・ボカロ曲！SUMMER SINGING STREAM,BV1f319YNE8t,8,2024-10-05 14:32:42,https://www.bilibili.com/video/BV1f319YNE8t?p=8,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
"why,or why not",片霧烈火,azki.js,AZKi,AZKi 2025年07月28日20点场 夏曲！夏に聴きたいアニソン・J-POP・ボカロ曲！SUMMER SINGING STREAM,BV1f319YNE8t,9,2024-10-05 14:32:42,https://www.bilibili.com/video/BV1f319YNE8t?p=9,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
SUMMER SONG,YUI,azki.js,AZKi,AZKi 2025年07月28日20点场 夏曲！夏に聴きたいアニソン・J-POP・ボカロ曲！SUMMER SINGING STREAM,BV1f319YNE8t,10,2024-10-05 14:32:42,https://www.bilibili.com/video/BV1f319YNE8t?p=10,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
プラネタリウム,大塚愛,azki.js,AZKi,AZKi 2025年07月28日20点场 夏曲！夏に聴きたいアニソン・J-POP・ボカロ曲！SUMMER SINGING STREAM,BV1f319YNE8t,11,2024-10-05 14:32:42,https://www.bilibili.com/video/BV1f319YNE8t?p=11,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
再会,はるまきごはん,figaro.js,Figaro,【Figaro】23】ヴィーナスとジーザス ワンルーム・オール・ザット・ジャズ 悪魔の踊り方 天球、彗星は夜を跨いで【241004】,BV1Ym1mYLEZj,15,2024-10-05 01:32:27,https://www.bilibili.com/video/BV1Ym1mYLEZj?p=15,高重名标题需要显式音源证据,
ECHO,CIRCRUSH,figaro.js,Figaro,【Figaro】絶頂讃歌、CULT、ドラマツルギー.不定期歌回【240913】,BV1XZt6eYEyQ,9,2024-09-21 12:22:30,https://www.bilibili.com/video/BV1XZt6eYEyQ?p=9,曲名需额外证据:ECHO,已知术力口曲名:ECHO
ダーリン,須田景凪,suu_usuwa.js,稀羽すう,【 稀羽すう】 🎶 #77 少女レイ、fake face dance music 、ダンスホール,BV1MwaXeNEVf,6,2024-08-08 01:39:34,https://www.bilibili.com/video/BV1MwaXeNEVf?p=6,高重名标题需要显式音源证据,
ダーリン,須田景凪,suu_usuwa.js,稀羽すう,【稀羽すう】シンデレラボーイ、Laughter、ダーリン、生きる、またあした【240731】,BV1T1vtezE33,10,2024-08-01 04:01:53,https://www.bilibili.com/video/BV1T1vtezE33?p=10,高重名标题需要显式音源证据,
ダーリン,バルーン,figaro.js,Figaro,【Figaro】17】185 秒針を噛む、忘れじの言の葉、小夜子【240716】,BV1QabaeGE1m,5,2024-07-16 16:58:08,https://www.bilibili.com/video/BV1QabaeGE1m?p=5,高重名标题需要显式音源证据,
いかないで,想太,figaro.js,Figaro,【Figaro 】14】星期三定期歌回17 ボカロ专题【240711】,BV1FJaneYEr1,4,2024-07-11 02:42:05,https://www.bilibili.com/video/BV1FJaneYEr1?p=4,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
"rain stops, good-bye",におP,figaro.js,Figaro,【Figaro 】14】星期三定期歌回17 ボカロ专题【240711】,BV1FJaneYEr1,6,2024-07-11 02:42:05,https://www.bilibili.com/video/BV1FJaneYEr1?p=6,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
ダーリン,須田景凪,suu_usuwa.js,稀羽すう,【 稀羽すう】 #73水曜🎶少女レイ、酔いどれ知らず、裏表ラバーズ,BV1MC31eaEJQ,10,2024-06-27 21:40:28,https://www.bilibili.com/video/BV1MC31eaEJQ?p=10,高重名标题需要显式音源证据,
再会,はるまきごはん,figaro.js,Figaro,【 Figaro】18」突袭的周五！【240510】,BV1xC411j7ps,17,2024-05-11 08:54:51,https://www.bilibili.com/video/BV1xC411j7ps?p=17,高重名标题需要显式音源证据,
ダーリン,バルーン,figaro.js,Figaro,【Figaro】24】突然想唱歌！01. fake face dance music - 音田雅則【240503】,BV1Ym411y75K,4,2024-05-04 01:03:34,https://www.bilibili.com/video/BV1Ym411y75K?p=4,高重名标题需要显式音源证据,
dear...,馬場このみ(CV 高橋未奈美) (★稀羽すう),friends.js,联动,【2K60 3D12】05. dear... / 馬場このみ - 稀羽すう【卡拉ok联动★稀羽すう、♪香鳴ハノン、♥常磐カナメ、♦魔光リサ】,BV1xt421J7QG,5,2024-04-08 22:57:41,https://www.bilibili.com/video/BV1xt421J7QG?p=5,曲名需额外证据:Dear,已知术力口曲名:Dear
ダーリン,須田景凪,suu_usuwa.js,稀羽すう,【 稀羽すう - Suu Usuwa -】【0302】【20首竖屏】路上ライブ風 縦型配信！01. チェリー  スピッツ,BV1gx4y1k7jg,14,2024-03-04 20:05:19,https://www.bilibili.com/video/BV1gx4y1k7jg?p=14,高重名标题需要显式音源证据,
ダーリン,バルーン,figaro.js,Figaro,【17竖屏】【歌枠 / Karaoke】 元気に縦型歌枠！【Figaro】01. ルーマー,BV1ZS421c7BB,8,2024-03-03 19:06:55,https://www.bilibili.com/video/BV1ZS421c7BB?p=8,高重名标题需要显式音源证据,
無理に笑わなくて良いよ,水野あつ,MunMosh.js,むんもっしゅ,【むんもっしゅ切片整合】00917 ウミユリ海底譚  n-buna【2024年1月10日】ボカロ曲を弾き語り,BV1BW4y1w7SL,6,2024-01-18 23:10:43,https://www.bilibili.com/video/BV1BW4y1w7SL?p=6,合集/视频标题含术力口关键词但歌名/歌手无直接证据,
